년도,분기,광역시도,시군구,업종,값(퍼센트(％))
3년 생존율,1,서울,중구,서비스업,60.8
5년 생존율,1,서울,중구,서비스업,50.2
1년 생존율,1,서울,중구,소매업,80.3
3년 생존율,1,서울,중구,소매업,57.6
5년 생존율,1,서울,중구,소매업,45.5
1년 생존율,1,서울,중구,외식업,70.5
3년 생존율,1,서울,중구,외식업,47.4
5년 생존율,1,서울,중구,외식업,36
1년 생존율,2,서울,중구,서비스업,81
3년 생존율,2,서울,중구,서비스업,61.6
5년 생존율,2,서울,중구,서비스업,49.3
1년 생존율,2,서울,중구,소매업,80.7
3년 생존율,2,서울,중구,소매업,56.3
5년 생존율,2,서울,중구,소매업,44.7
1년 생존율,2,서울,중구,외식업,71.1
3년 생존율,2,서울,중구,외식업,47.9
5년 생존율,2,서울,중구,외식업,36.9
1년 생존율,3,서울,중구,서비스업,81.8
3년 생존율,3,서울,중구,서비스업,61.8
5년 생존율,3,서울,중구,서비스업,48.8
1년 생존율,3,서울,중구,소매업,84.1
3년 생존율,3,서울,중구,소매업,56.3
5년 생존율,3,서울,중구,소매업,43.3
1년 생존율,3,서울,중구,외식업,73
3년 생존율,3,서울,중구,외식업,47.4
5년 생존율,3,서울,중구,외식업,37.3
1년 생존율,4,서울,중구,서비스업,81.8
3년 생존율,4,서울,중구,서비스업,60.4
5년 생존율,4,서울,중구,서비스업,46.8
1년 생존율,4,서울,중구,소매업,83.2
3년 생존율,4,서울,중구,소매업,54
5년 생존율,4,서울,중구,소매업,42.8
1년 생존율,4,서울,중구,외식업,74.4
3년 생존율,4,서울,중구,외식업,45.2
5년 생존율,4,서울,중구,외식업,37.4
1년 생존율,1,서울,중구,서비스업,83.2
3년 생존율,1,서울,중구,서비스업,62.7
5년 생존율,1,서울,중구,서비스업,48.4
1년 생존율,1,서울,중구,소매업,82.7
3년 생존율,1,서울,중구,소매업,55.8
5년 생존율,1,서울,중구,소매업,42.9
1년 생존율,1,서울,중구,외식업,73.6
3년 생존율,1,서울,중구,외식업,44.4
5년 생존율,1,서울,중구,외식업,35.1
1년 생존율,2,서울,중구,서비스업,84.6
3년 생존율,2,서울,중구,서비스업,62.6
5년 생존율,2,서울,중구,서비스업,48.9
1년 생존율,2,서울,중구,소매업,81.3
3년 생존율,2,서울,중구,소매업,56.3
5년 생존율,2,서울,중구,소매업,42.6
1년 생존율,2,서울,중구,외식업,72.1
3년 생존율,2,서울,중구,외식업,41.8
5년 생존율,2,서울,중구,외식업,34.6
1년 생존율,3,서울,중구,서비스업,82.9
3년 생존율,3,서울,중구,서비스업,63
5년 생존율,3,서울,중구,서비스업,47.3
1년 생존율,3,서울,중구,소매업,79.9
3년 생존율,3,서울,중구,소매업,56
5년 생존율,3,서울,중구,소매업,42.2
1년 생존율,3,서울,중구,외식업,72
3년 생존율,3,서울,중구,외식업,41.2
5년 생존율,3,서울,중구,외식업,34.3
1년 생존율,4,서울,중구,서비스업,79.3
3년 생존율,4,서울,중구,서비스업,62.6
5년 생존율,4,서울,중구,서비스업,48.4
1년 생존율,4,서울,중구,소매업,80
3년 생존율,4,서울,중구,소매업,55.7
5년 생존율,4,서울,중구,소매업,42
1년 생존율,4,서울,중구,외식업,71
3년 생존율,4,서울,중구,외식업,42.6
5년 생존율,4,서울,중구,외식업,34.3
1년 생존율,1,서울,중구,서비스업,79.5
3년 생존율,1,서울,중구,서비스업,60.9
5년 생존율,1,서울,중구,서비스업,49.5
1년 생존율,1,서울,중구,소매업,80.5
3년 생존율,1,서울,중구,소매업,58.6
5년 생존율,1,서울,중구,소매업,43.3
1년 생존율,1,서울,중구,외식업,72.9
3년 생존율,1,서울,중구,외식업,44.6
5년 생존율,1,서울,중구,외식업,34.3
1년 생존율,2,서울,중구,서비스업,79.3
3년 생존율,2,서울,중구,서비스업,58.7
5년 생존율,2,서울,중구,서비스업,51
1년 생존율,2,서울,중구,소매업,80.5
3년 생존율,2,서울,중구,소매업,58.9
5년 생존율,2,서울,중구,소매업,42.1
1년 생존율,2,서울,중구,외식업,73.7
3년 생존율,2,서울,중구,외식업,44.3
5년 생존율,2,서울,중구,외식업,35
1년 생존율,3,서울,중구,서비스업,80.7
3년 생존율,3,서울,중구,서비스업,60.5
5년 생존율,3,서울,중구,서비스업,51.2
1년 생존율,3,서울,중구,소매업,80.3
3년 생존율,3,서울,중구,소매업,60.6
5년 생존율,3,서울,중구,소매업,42.5
1년 생존율,3,서울,중구,외식업,73.8
3년 생존율,3,서울,중구,외식업,45.4
5년 생존율,3,서울,중구,외식업,34.7
1년 생존율,4,서울,중구,서비스업,80.1
3년 생존율,4,서울,중구,서비스업,62.6
5년 생존율,4,서울,중구,서비스업,51.3
1년 생존율,4,서울,중구,소매업,77.8
3년 생존율,4,서울,중구,소매업,58.3
5년 생존율,4,서울,중구,소매업,41
1년 생존율,4,서울,중구,외식업,72
3년 생존율,4,서울,중구,외식업,45.9
5년 생존율,4,서울,중구,외식업,32
1년 생존율,1,서울,중구,서비스업,80.9
3년 생존율,1,서울,중구,서비스업,64
5년 생존율,1,서울,중구,서비스업,53.5
1년 생존율,1,서울,중구,소매업,78
3년 생존율,1,서울,중구,소매업,57.7
5년 생존율,1,서울,중구,소매업,41.4
1년 생존율,1,서울,중구,외식업,72.5
3년 생존율,1,서울,중구,외식업,44.9
5년 생존율,1,서울,중구,외식업,30.3
1년 생존율,2,서울,중구,서비스업,82.6
3년 생존율,2,서울,중구,서비스업,64.2
5년 생존율,2,서울,중구,서비스업,53.1
1년 생존율,2,서울,중구,소매업,77.4
3년 생존율,2,서울,중구,소매업,56.8
5년 생존율,2,서울,중구,소매업,41.3
1년 생존율,2,서울,중구,외식업,73.5
3년 생존율,2,서울,중구,외식업,46.8
5년 생존율,2,서울,중구,외식업,29.5
1년 생존율,3,서울,중구,서비스업,80.4
3년 생존율,3,서울,중구,서비스업,62.3
5년 생존율,3,서울,중구,서비스업,52.9
1년 생존율,3,서울,중구,소매업,80.4
3년 생존율,3,서울,중구,소매업,56.5
5년 생존율,3,서울,중구,소매업,42.8
1년 생존율,3,서울,중구,외식업,77.1
3년 생존율,3,서울,중구,외식업,46.3
5년 생존율,3,서울,중구,외식업,28.7
1년 생존율,4,서울,중구,서비스업,79.5
3년 생존율,4,서울,중구,서비스업,62.6
5년 생존율,4,서울,중구,서비스업,52
1년 생존율,4,서울,중구,소매업,78.4
3년 생존율,4,서울,중구,소매업,55.9
5년 생존율,4,서울,중구,소매업,44
1년 생존율,4,서울,중구,외식업,69.7
3년 생존율,4,서울,중구,외식업,42.6
5년 생존율,4,서울,중구,외식업,29.7
1년 생존율,1,서울,중구,서비스업,82.1
3년 생존율,1,서울,중구,서비스업,63.2
5년 생존율,1,서울,중구,서비스업,55.5
1년 생존율,1,서울,중구,소매업,83.4
3년 생존율,1,서울,중구,소매업,59
5년 생존율,1,서울,중구,소매업,49.3
1년 생존율,1,서울,중구,외식업,75
3년 생존율,1,서울,중구,외식업,46.5
5년 생존율,1,서울,중구,외식업,38.7
1년 생존율,2,서울,중구,서비스업,82.1
3년 생존율,2,서울,중구,서비스업,63.2
5년 생존율,2,서울,중구,서비스업,54.2
1년 생존율,2,서울,중구,소매업,83.4
3년 생존율,2,서울,중구,소매업,58.9
5년 생존율,2,서울,중구,소매업,47.8
1년 생존율,2,서울,중구,외식업,75
3년 생존율,2,서울,중구,외식업,46.6
5년 생존율,2,서울,중구,외식업,37.5
1년 생존율,3,서울,중구,서비스업,82
3년 생존율,3,서울,중구,서비스업,63.1
5년 생존율,3,서울,중구,서비스업,53.3
1년 생존율,3,서울,중구,소매업,83.4
3년 생존율,3,서울,중구,소매업,58.8
5년 생존율,3,서울,중구,소매업,46.1
1년 생존율,3,서울,중구,외식업,75
3년 생존율,3,서울,중구,외식업,46.5
5년 생존율,3,서울,중구,외식업,36.1
1년 생존율,1,서울,중랑구,서비스업,76.9
3년 생존율,1,서울,중랑구,서비스업,53.3
5년 생존율,1,서울,중랑구,서비스업,38.4
1년 생존율,1,서울,중랑구,소매업,75.9
3년 생존율,1,서울,중랑구,소매업,49.2
5년 생존율,1,서울,중랑구,소매업,38.8
1년 생존율,1,서울,중랑구,외식업,63.3
3년 생존율,1,서울,중랑구,외식업,34
5년 생존율,1,서울,중랑구,외식업,24.7
1년 생존율,2,서울,중랑구,서비스업,77.1
3년 생존율,2,서울,중랑구,서비스업,52.3
5년 생존율,2,서울,중랑구,서비스업,35.6
1년 생존율,2,서울,중랑구,소매업,76.1
3년 생존율,2,서울,중랑구,소매업,49.9
5년 생존율,2,서울,중랑구,소매업,38.4
1년 생존율,2,서울,중랑구,외식업,64.6
3년 생존율,2,서울,중랑구,외식업,31.9
5년 생존율,2,서울,중랑구,외식업,23.7
1년 생존율,3,서울,중랑구,서비스업,77.7
3년 생존율,3,서울,중랑구,서비스업,53.7
5년 생존율,3,서울,중랑구,서비스업,34.5
1년 생존율,3,서울,중랑구,소매업,76.6
3년 생존율,3,서울,중랑구,소매업,51.3
5년 생존율,3,서울,중랑구,소매업,37.3
1년 생존율,3,서울,중랑구,외식업,65.6
3년 생존율,3,서울,중랑구,외식업,31.6
5년 생존율,3,서울,중랑구,외식업,26
1년 생존율,4,서울,중랑구,서비스업,78.5
3년 생존율,4,서울,중랑구,서비스업,54.4
5년 생존율,4,서울,중랑구,서비스업,34.9
1년 생존율,4,서울,중랑구,소매업,75.8
3년 생존율,4,서울,중랑구,소매업,51.2
5년 생존율,4,서울,중랑구,소매업,35.7
1년 생존율,4,서울,중랑구,외식업,66
3년 생존율,4,서울,중랑구,외식업,31.8
5년 생존율,4,서울,중랑구,외식업,23.9
1년 생존율,1,서울,중랑구,서비스업,77.6
3년 생존율,1,서울,중랑구,서비스업,56
5년 생존율,1,서울,중랑구,서비스업,36.6
1년 생존율,1,서울,중랑구,소매업,75.1
3년 생존율,1,서울,중랑구,소매업,51.8
5년 생존율,1,서울,중랑구,소매업,35.2
1년 생존율,1,서울,중랑구,외식업,67.4
3년 생존율,1,서울,중랑구,외식업,34.3
5년 생존율,1,서울,중랑구,외식업,22.8
1년 생존율,2,서울,중랑구,서비스업,75.9
3년 생존율,2,서울,중랑구,서비스업,57.8
5년 생존율,2,서울,중랑구,서비스업,39.3
1년 생존율,2,서울,중랑구,소매업,74.7
3년 생존율,2,서울,중랑구,소매업,51.1
5년 생존율,2,서울,중랑구,소매업,34.5
1년 생존율,2,서울,중랑구,외식업,66.8
3년 생존율,2,서울,중랑구,외식업,36.6
5년 생존율,2,서울,중랑구,외식업,24.5
1년 생존율,3,서울,중랑구,서비스업,73.8
3년 생존율,3,서울,중랑구,서비스업,58.1
5년 생존율,3,서울,중랑구,서비스업,37.2
1년 생존율,3,서울,중랑구,소매업,72.4
3년 생존율,3,서울,중랑구,소매업,51.1
5년 생존율,3,서울,중랑구,소매업,34.3
1년 생존율,3,서울,중랑구,외식업,64.2
3년 생존율,3,서울,중랑구,외식업,38
5년 생존율,3,서울,중랑구,외식업,22
1년 생존율,4,서울,중랑구,서비스업,74.8
3년 생존율,4,서울,중랑구,서비스업,56.8
5년 생존율,4,서울,중랑구,서비스업,37
1년 생존율,4,서울,중랑구,소매업,69.5
3년 생존율,4,서울,중랑구,소매업,51.1
5년 생존율,4,서울,중랑구,소매업,34.5
1년 생존율,4,서울,중랑구,외식업,65.8
3년 생존율,4,서울,중랑구,외식업,36
5년 생존율,4,서울,중랑구,외식업,22.3
1년 생존율,1,서울,중랑구,서비스업,76.4
3년 생존율,1,서울,중랑구,서비스업,56.8
5년 생존율,1,서울,중랑구,서비스업,38.6
1년 생존율,1,서울,중랑구,소매업,71.5
3년 생존율,1,서울,중랑구,소매업,52.1
5년 생존율,1,서울,중랑구,소매업,33.8
1년 생존율,1,서울,중랑구,외식업,66.1
3년 생존율,1,서울,중랑구,외식업,35.6
5년 생존율,1,서울,중랑구,외식업,22.4
1년 생존율,2,서울,중랑구,서비스업,78.7
3년 생존율,2,서울,중랑구,서비스업,54.6
5년 생존율,2,서울,중랑구,서비스업,39.4
1년 생존율,2,서울,중랑구,소매업,71.9
3년 생존율,2,서울,중랑구,소매업,51.6
5년 생존율,2,서울,중랑구,소매업,35.4
1년 생존율,2,서울,중랑구,외식업,64.5
3년 생존율,2,서울,중랑구,외식업,36
5년 생존율,2,서울,중랑구,외식업,20.5
1년 생존율,3,서울,중랑구,서비스업,79.1
3년 생존율,3,서울,중랑구,서비스업,54.8
5년 생존율,3,서울,중랑구,서비스업,41.5
1년 생존율,3,서울,중랑구,소매업,75
3년 생존율,3,서울,중랑구,소매업,52.5
5년 생존율,3,서울,중랑구,소매업,37.8
1년 생존율,3,서울,중랑구,외식업,68
3년 생존율,3,서울,중랑구,외식업,35.6
5년 생존율,3,서울,중랑구,외식업,19.8
1년 생존율,4,서울,중랑구,서비스업,78.1
3년 생존율,4,서울,중랑구,서비스업,53.7
5년 생존율,4,서울,중랑구,서비스업,42.8
1년 생존율,4,서울,중랑구,소매업,75.2
3년 생존율,4,서울,중랑구,소매업,52.5
5년 생존율,4,서울,중랑구,소매업,38.6
1년 생존율,4,서울,중랑구,외식업,65.9
3년 생존율,4,서울,중랑구,외식업,37
5년 생존율,4,서울,중랑구,외식업,21
1년 생존율,1,서울,중랑구,서비스업,76.5
3년 생존율,1,서울,중랑구,서비스업,52.9
5년 생존율,1,서울,중랑구,서비스업,43.9
1년 생존율,1,서울,중랑구,소매업,74.5
3년 생존율,1,서울,중랑구,소매업,50.5
5년 생존율,1,서울,중랑구,소매업,41.2
1년 생존율,1,서울,중랑구,외식업,66.7
3년 생존율,1,서울,중랑구,외식업,37.7
5년 생존율,1,서울,중랑구,외식업,22.5
1년 생존율,2,서울,중랑구,서비스업,76.4
3년 생존율,2,서울,중랑구,서비스업,53.6
5년 생존율,2,서울,중랑구,서비스업,44.9
1년 생존율,2,서울,중랑구,소매업,74
3년 생존율,2,서울,중랑구,소매업,48.6
5년 생존율,2,서울,중랑구,소매업,41.3
1년 생존율,2,서울,중랑구,외식업,68.2
3년 생존율,2,서울,중랑구,외식업,39.7
5년 생존율,2,서울,중랑구,외식업,24.6
1년 생존율,3,서울,중랑구,서비스업,78.1
3년 생존율,3,서울,중랑구,서비스업,52.6
5년 생존율,3,서울,중랑구,서비스업,44.6
1년 생존율,3,서울,중랑구,소매업,76.4
3년 생존율,3,서울,중랑구,소매업,46.8
5년 생존율,3,서울,중랑구,소매업,40.6
1년 생존율,3,서울,중랑구,외식업,70.6
3년 생존율,3,서울,중랑구,외식업,38.3
5년 생존율,3,서울,중랑구,외식업,25.7
1년 생존율,4,서울,중랑구,서비스업,75.5
3년 생존율,4,서울,중랑구,서비스업,56.8
5년 생존율,4,서울,중랑구,서비스업,42.4
1년 생존율,4,서울,중랑구,소매업,74.3
3년 생존율,4,서울,중랑구,소매업,51.3
5년 생존율,4,서울,중랑구,소매업,40.6
1년 생존율,4,서울,중랑구,외식업,63.6
3년 생존율,4,서울,중랑구,외식업,36
5년 생존율,4,서울,중랑구,외식업,22.6
1년 생존율,1,서울,중랑구,서비스업,78.7
3년 생존율,1,서울,중랑구,서비스업,54.1
5년 생존율,1,서울,중랑구,서비스업,46.1
1년 생존율,1,서울,중랑구,소매업,76.2
3년 생존율,1,서울,중랑구,소매업,53.2
5년 생존율,1,서울,중랑구,소매업,43.2
1년 생존율,1,서울,중랑구,외식업,66.4
3년 생존율,1,서울,중랑구,외식업,37.2
5년 생존율,1,서울,중랑구,외식업,28.3
1년 생존율,2,서울,중랑구,서비스업,78.4
3년 생존율,2,서울,중랑구,서비스업,53.7
5년 생존율,2,서울,중랑구,서비스업,44
1년 생존율,2,서울,중랑구,소매업,76
3년 생존율,2,서울,중랑구,소매업,53.1
5년 생존율,2,서울,중랑구,소매업,41.5
1년 생존율,2,서울,중랑구,외식업,66.4
3년 생존율,2,서울,중랑구,외식업,37.2
5년 생존율,2,서울,중랑구,외식업,27.2
1년 생존율,3,서울,중랑구,서비스업,78.4
3년 생존율,3,서울,중랑구,서비스업,53.7
5년 생존율,3,서울,중랑구,서비스업,43.9
